"COU","COU_label.fr","COU_label.en","CORP_TAX","CORP_TAX_label.fr","CORP_TAX_label.en","TAR","TAR_label.fr","TAR_label.en","TIME_FORMAT","TIME_FORMAT_label.en","obsTime","obsValue"
"CHE","Suisse","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2013",21.148581
"CHE","Suisse","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2014",21.148581
"CHE","Suisse","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2015",21.148581
"CHE","Suisse","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2016",21.148581
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2000",33
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2001",33
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2002",33
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2003",30
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2004",33
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2005",30
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2006",20
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2007",20
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2008",20
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2009",20
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2010",20
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2011",20
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2012",20
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2013",20
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2014",20
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2015",20
"TUR","Turquie","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2016",20
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2000",30
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2001",30
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2002",30
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2003",30
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2004",30
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2005",30
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2006",30
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2007",30
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2008",28
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2009",28
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2010",28
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2011",26
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2012",24
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2013",23
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2014",21
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2015",20
"GBR","Royaume-Uni","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2016",20
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2000",39.34
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2001",39.2705
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2002",39.2965
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2003",39.3225
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2004",39.316
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2005",39.29
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2006",39.303
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2007",39.2705
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2008",39.251
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2009",39.16
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2010",39.2055
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2011",39.1925
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2012",39.134
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2013",39.0495
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2014",39.0755
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2015",38.9975
"USA","États-Unis","United States","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2016",38.923934
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2000",26
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2001",26
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2002",26
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2003",26
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2004",26
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2005",24
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2006",23
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2007",22
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2008",21
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2009",21
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2010",21
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2011",21
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2012",21
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2013",21
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2014",21
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2015",20
"EST","Estonie","Estonia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2016",20
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2000",25
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2001",25
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2002",25
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2003",25
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2004",25
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2005",25
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2006",25
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2007",23
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2008",22
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2009",21
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2010",20
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2011",20
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2012",18
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2013",17
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2014",17
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2015",17
"SVN","Slovénie","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2016",17
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2000",4.25
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2001",4.25
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2002",4.25
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2003",4.25
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2004",4.25
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2005",4.25
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2006",4.25
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2007",4.25
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2008",3.9
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2009",3.9
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2010",3.9
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2011",3.9
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2012",3.9
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2013",3.9
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2014",3.9
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2015",3.9
"ITA","Italie","Italy","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","Sub-central government corporate income tax rate","N","No","No","P1Y","Annual","2016",3.9
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2000",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2001",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2002",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2003",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2004",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2005",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2006",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2007",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2008",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2009",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2010",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2011",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2012",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2013",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2014",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2015",1
"AUS","Australie","Australia","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2016",1
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2000",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2001",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2002",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2003",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2004",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2005",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2006",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2007",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2008",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2009",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2010",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2011",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2012",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2013",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2014",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2015",0
"AUT","Autriche","Austria","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","N","No","No","P1Y","Annual","2016",0
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2000",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2001",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2002",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2003",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2004",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2005",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2006",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2007",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2008",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2009",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2010",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2011",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2012",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2013",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2014",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2015",1
"BEL","Belgique","Belgium","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2016",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2000",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2001",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2002",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2003",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2004",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2005",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2006",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2007",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2008",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2009",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2010",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2011",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2012",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2013",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2014",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2015",1
"CAN","Canada","Canada","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2016",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2000",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2001",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2002",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2003",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2004",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2005",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2006",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2007",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2008",1
"CZE","République tchèque","Czech Republic","TAR_CIT_RATE","Targeted corporate tax rates","Targeted corporate tax rates","Y","Yes","Yes","P1Y","Annual","2009",1
